Country Name,2022,2021,2020,2019
India,-0.034834507818811894,0.06381557319483032,-0.07695444462198939,-0.25963839025093843
China,2.9575003191233606,2.8894376423845967,2.799799897072428,2.658999156279872
Pakistan,-1.4490334191260297,-1.4168735100823426,-1.3857560372742712,-1.3145525350571066
Indonesia,0.7962969167111191,0.8866802845291147,0.8167200632966196,0.6634211523425552
Bangladesh,0.2448022751638959,0.18624108283357824,0.10240934695883457,0.09683042757835383
Nigeria,-0.7242156329338172,-0.7237050725778402,-0.7497065097580032,-0.7839753491874059
Ethiopia,-1.8579062282670744,-1.8961599766105501,-1.9710458979235321,-2.03543580242704
Egypt,-1.301550349209327,-1.3755899690976372,-1.5087195828212883,-1.6271592757298354
Philippines,-0.9252179921601119,-0.8976306855486751,-0.9637056403987323,-1.1289503793496651
Vietnam,0.4919016704101695,0.4253827261142225,0.29906013622671074,0.22383397006205374
United States,0.7842790789704063,0.875965513953124,1.0611582607274257,0.20678744358553083
Democratic Republic Of Congo,-2.0624002783799966,-2.0505160277698495,-2.095983253484902,-2.118605411032391
Tanzania,-1.749153669902181,-1.7990028130879288,-1.8610249467511786,-1.8798301145267524
Kenya,-1.2268811967629214,-1.188033349118649,-1.2409741315690135,-1.3253932873750602
Myanmar,-0.23186928199195986,-0.23355516511267557,-0.2521254058097006,-0.300201051032602
Uganda,-1.930470283958529,-2.157676595919823,-2.381239321995449,-2.5135995552019086
Russia,1.1190015870140158,1.1280832176270947,1.064893405235947,0.8057440986959139
Thailand,1.40239661610825,1.4051850615865358,1.3544097802686106,1.2809812727544545
Afghanistan,-2.207978163386697,-2.1014125104031596,-2.4312323569118264,-2.72977330680432
Sudan,-1.9758740758559503,-2.0442326753245283,-2.151070068543503,-2.242839608601982
Brazil,1.3857843518772899,1.4451164204492761,1.386495491022972,1.2504623567746251
Nepal,-0.5573760708449599,-1.1234925339507666,-1.7508148179244893,-1.2354045632375046
Mexico,0.7790921877923048,0.8825634704231647,0.9350327473487139,0.7540381322442101
Niger,-3.4713723432402617,-3.47910031592164,-3.494856188131281,-3.5325440823725325
Mozambique,-1.8383601032545847,-1.8270220076618364,-1.9387706700882503,-2.0201925469102515
Yemen,-1.141107138782277,-1.0884809544991274,-1.0988853759457144,-1.2846425262935246
Iran,1.2670852020767474,1.269646102594401,1.2565649634239127,1.1536383921618383
Turkey,1.54323566903889,0.9723822027334492,1.0560210357203321,1.0029777509591202
South Africa,0.6771210123621365,0.6906946698036778,0.524104239167273,0.29118363749765125
Germany,-0.2880333242620883,-0.2563462446276202,0.36275102420654265,0.25956942940911504
Madagascar,-1.2473520022490923,-1.254226358094076,-1.3072985574069698,-1.3837948221116432
Uzbekistan,-1.9682540881004544,-1.9790938122418653,-1.9345623005347152,-1.9374063988707182
Sri Lanka,0.8839343247204815,0.09206138041516203,-0.8904524341647598,-0.3725929711676821
Malawi,-2.1571282611068403,-2.1879741338077787,-2.260386706325596,-2.3322177862418276
Italy,1.4360264803188247,1.4278783285848928,1.5938780521905695,1.5396228414334632
Burkina Faso,-1.5554710861662977,-1.6160574935451124,-1.7190484870459706,-1.7733814808992128
Poland,0.582375497829162,2.6648372496944353,0.483008603740052,0.19026197076455637
Ghana,-0.39410290058009306,-0.42724878733482463,-0.5040668228704762,-0.5706120166877677
Chad,-2.6492801493430798,-2.7070367292058273,-2.782592877196407,-2.805795221584012
Morocco,0.48029928863940763,0.4663834433500583,0.4217444854831362,0.41217785712209
Iraq,-1.3725969629557986,-1.3605610825805237,-1.4783817019046546,-1.613021845940696
Cambodia,-0.4382163892041522,-0.47721682477797234,-0.5863080779681716,-0.5962938359198275
Mali,-1.6500842629489063,-1.6973669385169594,-1.7635689715240193,-1.758252318229255
France,1.1745792628487568,1.1349974042403375,1.1342334509301542,1.1233875748586022
Cameroon,-1.1639403041625114,-1.183402879224188,-1.232986944761433,-1.317819190688597
Rwanda,-2.0525000643747413,-2.103379619594632,-2.1827349321937,-2.2274983859508444
Angola,-1.1048393352333514,-1.163072908326657,-1.225808566231142,-1.3250435080568805
Burundi,-2.216787500099722,-2.2166318596036763,-2.240570224820922,-2.441243203701291
Algeria,0.4325675268930647,0.37765093193208515,0.37360059175266275,0.3179319415191674
Zimbabwe,-1.8923437875400642,-1.8703314333920726,-1.9366524997931123,-1.9643413504482996
Ukraine,3.3071392743688346,16.01350913935882,1.3148987700932242,1.0502901205683013
Zambia,-1.6429579112633141,-1.699828881479494,-1.802380437053715,-1.914342541099083
United Kingdom,0.7579073758098951,0.43089787866823387,1.6544303333911676,1.1885183883854757
Japan,1.5999027028227284,1.5435554555519628,1.5109545550420067,1.3197889116451809
Syrian Arab Republic,-3.3120858401689017,-2.181785068551211,-1.1466203605087022,-1.8251598713720125
North Korea,0.4278340068459674,0.36207605997032144,0.2936948974221924,0.22066405359650654
South Korea,0.07881464772000632,0.2577953904212773,0.12883127810584347,-0.22374264903781632
Somalia,-1.8986628420931537,-1.9310406578878523,-2.023977566435191,-2.307169536182486
Colombia,1.3103978707748243,1.0260232981402233,0.5681559668176335,0.2435634124246726
Senegal,-1.5616493478826898,-1.609063100685,-1.705017179975547,-1.7685677862439644
Spain,0.09777101143859201,0.5576180295227458,1.191445806310262,0.7831810637123026
Papua New Guinea,-1.65284035476594,-1.761621841660194,-1.8824382528548105,-2.0174347056672794
Guinea,-1.676656479762334,-1.729718604566095,-1.8096027541243602,-1.9016398398560994
South Sudan,-1.148019700347633,-1.0978552722637085,-0.9304992139519636,-1.1246621671515706
Romania,0.3557405418722177,0.746981825195732,1.0466223516689575,0.7937547594009501
Kazakhstan,-0.8867217393717933,-1.8661706828360887,-1.9226849297604043,-0.9847481183602242
Guatemala,-0.48098981914976596,-0.5528480260052662,-0.6255355224649264,-0.696668131426387
Malaysia,1.2537957603612926,1.2785880458185062,1.2627804084682848,1.1996236785030696
Tajikistan,-1.516879670147391,-1.707737775749345,-1.823660544184768,-1.8948572558501773
Canada,-2.3007639834938645,-1.2628210513990445,-0.059123119192094266,-0.6492986029105555
Peru,0.12390783091414756,-0.013958932599597396,-0.2854945062828105,-0.5417444703201976
Benin,-1.5205253013393396,-1.5819178186273346,-1.6601337503784648,-1.745488890984375
Ecuador,-0.41770590893349147,-0.5459445441138056,-0.6343750960714558,-0.8967906913500681
Saudi Arabia,-0.009639374109684209,0.16985639005530764,1.558326832075426,0.9346339652329955
Togo,-1.2635292862935865,-1.3231465811357803,-1.3774444492550348,-1.420620911811505
Sierra Leone,-1.2843914538914252,-1.3510225816582004,-1.4415193561166006,-1.5211386762099648
Haiti,0.8554115036072181,0.8677760354295941,0.8286195216225765,0.7665127636710337
Lao PDR,-0.32016797310529627,-0.3549695200782295,-0.40847315911039733,-0.4690352460515754
Kyrgyz Republic,-1.2361016676300716,-2.3997984426069223,-2.408562315598448,-1.4681771401449693
Azerbaijan,1.2509181130565177,0.8800533368449212,0.4327534305003194,0.1516279382599575
Honduras,-0.004389024118280641,0.026026869124232625,-0.02772788813587946,-0.12351704219627821
Austria,-0.32097947035546387,-0.3172356658990253,0.16501807438067165,0.14816284864145543
Tunisia,0.29155019464838217,0.3321656138352616,0.2285099623085843,0.09797203825070465
Bolivia,-0.10841420276481431,0.019378687314083088,-0.00832757599684169,-0.17492170164773552
Australia,-1.401668875153014,-0.3439480225975842,0.7451949428143385,-0.3859362780101329
Argentina,0.6255339334242608,0.6061013714859347,0.5611273448661974,0.5410398927529763
Portugal,0.519122973471028,1.1635848308119383,0.990844095182284,1.5138853536968084
Venezuela,-1.3521250442745674,0.09458160787517295,1.4285306411803906,2.0274507196875096
Central African Republic,-1.9903565995091823,-1.3748587090823552,-1.3232529881426436,-1.7803230957928642
Turkmenistan,-0.21743547584737946,-0.33085965999864914,-0.4307905363629014,-0.5010852579450248
Serbia,1.264994593543327,3.0768807905706574,1.4255326043369838,1.09825964400826
Nicaragua,-0.6700212500936673,-0.7281667406825402,-0.7398167216000029,-0.7549006791361544
Czech Republic,-1.1788000300671886,-0.9324864317903309,2.432578890210401,0.2955043340035035
Hungary,1.7106353283316196,1.8193880666035973,1.5108460916222013,1.2796738820125182
Paraguay,-0.2896533177248531,-0.27855606183682796,-0.44551074639059135,-0.546585846059436
Cuba,0.7021368934446557,0.8782706742288294,0.8270421662401701,0.5148148967285507
Liberia,-1.0772224021876733,-1.0339065249177017,-1.0380900993511786,-1.0412256431968334
Slovak Republic,0.34928161581828054,0.4789201249905634,0.34278935846353403,-0.01877850946175404
Chile,0.7013443424790551,0.21758037624187715,-0.25799469862370544,-0.6762701331685191
Switzerland,-0.4143954342479584,-0.4439608308145938,-0.4534510256104404,-0.4768633618933584
Eritrea,-0.6183282052825192,-0.6334350973855012,-0.6999396283621003,-0.5391194861199747
Mauritania,-0.8218393626345527,-0.771301846350359,-0.7305684355906861,-0.7621683458055861
Greece,2.2787707731281523,3.010751113194282,2.862133115305772,1.8302828618968388
Republic Of Congo,-0.8000965111434232,-0.8384259450239018,-0.8912754201507016,-0.920332351020417
Ireland,-1.7934848002738062,-1.0907221637139661,-0.23844287060771824,-0.3485028175473238
Belarus,2.6555412690281277,2.9389748784239984,2.974815518738673,2.5731039732707712
Dominican Republic,2.8903462243224998,2.9044830976153997,2.9031959051778413,2.9634878922137045
Lesotho,-0.3798829763091162,-0.4030600622016204,-0.5656726631739699,-0.6435259848229131
Bosnia,1.5730348337222395,1.9961107439157928,2.2635238674975624,2.0575460299670634
Croatia,0.923262172125088,1.4264475379052408,5.154219586952477,1.1700004481645334
El Salvador,2.0839957553909985,2.21226097061535,2.2557982858013514,2.4242743393864394
Bulgaria,1.9985823101136553,7.903910270882207,2.2436851818047847,2.0047024323580493
Georgia,-0.1918326552943917,0.9644668328838684,1.4285128723396392,0.9516711384941536
Moldova,2.4516208746729986,2.5565974506108704,1.7801350712966397,1.3217105145208874
Panama,-0.13110854995118298,-0.12944303477394145,-0.16596954550840778,-0.33285953990923217
Libya,0.5305236573142339,0.49734175346922366,0.36739116339493494,0.24836357126734693
Netherlands,3.2542884318934697,3.4232335489117314,3.977640505085019,4.057133657963103
Jamaica,0.9335690436709034,0.8393758854045837,0.5279221112968479,0.5081884728376426
Sweden,1.7024611611826719,1.5139575601344673,1.606878740486553,1.5012122487736927
Namibia,0.605100583395611,0.5997690267395966,0.41226397004652476,0.32514033297988354
Guinea-Bissau,-1.342097635002643,-1.3747863373424427,-1.43486881937879,-1.516828412508345
UAE,1.1198075416768052,1.1381869105954436,1.1284886423919285,1.1690179484408383
West Bank And Gaza,-1.097435977144594,-1.1585064530267497,-1.2221697134049123,-1.2869226800113391
Mongolia,-0.9083563339530439,-1.0287231785670992,-1.1930029377709306,-1.522164210110378
Armenia,0.5480879958702299,0.7691236827893025,0.8486906629330286,0.7920970996596693
Gambia,-0.719512083722828,-0.7415949505296668,-0.8003847944398439,-0.8337339340093881
Albania,3.452600432925374,3.5440271055371633,3.2670372689658356,2.91981800662944
Slovenia,0.3421929121937497,0.5458341224975469,0.42293063043695733,-0.012399216623852276
Timor-Leste,-0.8609348629653287,-0.9680722739490872,-1.0453645198937345,-0.9694938717817474
Eswatini,-0.4733934436490498,-0.5099586472304236,-0.7149621947243398,-0.6870483949696128
Costa Rica,2.716139068263391,2.899374766894568,2.9011393975858306,2.834166732648342
Jordan,1.956124536723345,1.210220361364016,0.4655312958930199,0.3475839185928609
Lithuania,-0.6805876255177538,-0.4102101220999443,0.4255060756060426,0.5707228260017602
Norway,0.9129385982289104,1.1744567436476137,1.5480971144613977,1.503315285688862
Finland,0.13921177938079707,0.32039558610772784,0.3402962933263838,0.34600995949273516
Mauritius,0.2140296718077595,0.36117315034250563,0.00013333582226868234,-0.01240021493705891
North Macedonia,1.9895618823478136,1.1094492815554726,1.7801011162943043,1.7519523089021134
Botswana,0.6458163143009465,0.7606170894522379,0.7391176774235616,0.5423489291238138
Trinidad And Tobago,-0.041556944207353765,-0.19121342133443453,-0.38414123606804307,0.17697246156445345
Israel,-0.7943041878103423,-0.7412430097328807,-0.5001827983144684,-0.6083895098189909
Denmark,0.36583030910688,0.29882044560943644,0.6173484795688433,0.7324633046851101
New Zealand,-1.26716348968646,0.6081898529736044,0.2656778042040477,-1.5629615625480024
Comoros,-1.4190496667383359,-1.4590717011995638,-1.5567586635011592,-1.5827820851059344
Guyana,-0.4365869293835824,-0.3437864288231626,-0.765094030056294,0.3274149637719026
Latvia,0.29192598209090925,0.6509892533496603,1.1853410249990337,0.9992410617164627
Lebanon,4.186085969851697,3.4775941155714793,2.816612785825295,3.6406455038434613
Solomon Islands,-1.5822438098020597,-1.6685375017394126,-1.7562860625455206,-1.747158490725483
Oman,4.055320752335503,4.472910129736691,6.465052111079239,7.45570424161556
Bhutan,0.5547682456224428,0.561239310808112,0.5657801198361562,0.5592309004245846
Equatorial Guinea,-0.6445531379740855,-0.7289075116756144,-0.6477127570949887,-0.9843083638260853
Cyprus,-0.4576824059094875,-0.41800992501901696,-0.4297070135362559,-0.6551356301235747
Estonia,-0.6124349015158128,-0.6976868995867547,0.5013928945183336,0.38009616066212504
Fiji,0.4583537031720042,0.6094656425652658,0.7083994472027435,0.9473759110361161
Maldives,1.284633677644265,0.2942261786191289,-0.6209137558281889,-1.2178061142581933
Vanuatu,-2.11053449912162,-2.1283969157016203,-2.1510770138683974,-2.1639016572824357
Djibouti,-0.5821610112124457,-0.6210590604469974,-0.691379145679607,-0.8220506945199407
Belize,-0.9601181683899557,-0.9339814584656742,-0.9544033120675797,-1.1850308924324098
Gabon,1.2608425136332029,1.2989066594379686,1.3081194389313828,1.2938700758976527
Belgium,0.8080072113475972,1.079981652821342,1.599226284331341,1.539315248334138
Suriname,-0.5268965649019055,-0.5589811559960813,-0.7601220831401638,-0.9567003085188177
Puerto Rico,0.8286209904250419,1.6076592228999103,0.7509338843370498,-2.601558086430596
Montenegro,1.2432825131515899,1.3888323426431073,1.3923955326891704,1.1569364204773291
Barbados,0.019650632440091426,-0.04136162468461761,-0.10034344353870982,-0.13461598202358885
Cabo Verde,0.4283046231858352,0.4721906216397326,0.45652893245646686,0.3942377469775964
Samoa,-1.5910275072649045,-1.7772246693630704,-1.9288584114564522,-1.6075475974614686
Bahrain,0.3388771869206695,0.5635500341043793,2.099329636897628,2.2109567483198536
St. Lucia,-0.067951102661075,0.021292086212343915,-0.10849785407725321,-0.25779042669471425
Uruguay,1.9535378515228339,2.0746522484433334,2.0855874094774083,1.9636529145941026
Channel Islands,-0.604755198409411,-0.7076179363227204,-0.8394120757821222,-0.9489465085371326
French Polynesia,-0.5296955752820178,-0.4608811979458853,-0.45607859118537086,-0.5261094900047908
Brunei,0.6252914494043834,0.5992880163461336,0.5862953462806889,0.5724694249284413
Micronesia,-0.7101918764016945,-0.7129901094012024,-0.7318978789898201,-0.49307267613458805
Tonga,-0.8042215594169998,-0.7596138629529988,-0.7139089582081131,-0.29774774218257744
Grenada,-0.288336837864041,-0.38640266693605413,-0.5146667342747763,-0.5389908256880734
New Caledonia,1.9262076419004883,1.8884638614858062,1.7085572768468755,1.51407219365618
Antigua And Barbuda,-0.5858197973455916,-0.6245154014238388,-0.6653237246779776,-0.6854890535966753
Bahamas,0.16724140482780056,0.25856973995271865,0.3669589565986294,0.20116292728767768
Aruba,0.521563001097139,0.4181079356550358,0.34780863836262393,0.13330889336954893
Kiribati,-0.07092953151044437,-0.14373425133974518,-0.20613793471114034,-0.07835176380504656
Sao Tome And Principe,0.7529790189341327,0.8815846756639094,0.8253317509979501,1.0432828634101974
Luxembourg,0.10950214284365738,0.528052805280528,1.0824500515899071,0.9929104339111391
Seychelles,1.1171258844758023,-16.357220194891127,0.20375874964042576,0.1483218104830028
St. Vincent And The Grenadines,1.1711084383110717,1.288950068827431,1.1943003047524916,1.1700309295132671
Isle Of Man,0.22839741149600304,0.11393847322445878,0.11886697015680324,0.21219087074039458
Liechtenstein,-0.5562459317119356,-0.6545670931270455,-0.661874812818209,-0.6542253308812446
St. Kitts And Nevis,-0.05166388086916882,0.015203113597664802,0.16720882862615147,0.2094209056695399
Faroe Islands,0.026340917322445756,-0.039500971065538695,-0.5762834656041097,-1.1029411764705883
Malta,-2.7405581162682675,-1.1315209404849376,0.646551724137931,-0.9599054862290483
Iceland,-2.1321052407146817,-1.703629471482724,-0.8776595744680852,-0.9167337447455505
Dominica,0.6749156355455568,0.6218119990284188,0.48761647274658426,0.2546363024887095
Qatar,4.746979712787782,5.592731625047604,8.800041217991653,7.9462044798030025
Curacao,1.423202513708336,1.4639776454865752,1.4668023708315872,1.2744866650932263
British Virgin Islands,0.08833922261484099,0.22065313327449249,0.10693841605334341,-0.20108080935025766
Andorra,-0.6331699346405228,-1.3771839671120247,-2.157148812005002,-2.3005644903610607
Marshall Islands,0.6084507042253521,2.8446634561541044,4.976587171948165,4.782157676348548
Guam,0.8612440191387559,0.8183111954459202,0.7646159275379367,1.2024282045295354
Greenland,1.399825021872266,1.7831463905665805,1.2856739191862108,1.5483331008508858
American Samoa,1.1237959329290048,1.9227376962427236,2.699896157840083,2.4941017863161443
Virgin Islands (U.S.),2.8795150290477394,2.9216793518291184,2.9580152671755724,3.0120481927710845
Northern Mariana Islands,0.6842372022301064,1.0067958721369241,1.345626713182158,1.6474059503319398
Tuvalu,1.3776969066805302,1.153846153846154,0.9632446134347276,1.1800150640220939
Palau,2.5495750708215295,2.4554941682013505,2.366686638705812,2.399765876499854
Turks And Caicos Islands,2.6792452830188678,2.2418228592429252,1.7613227893601726,1.0596962204168139
San Marino,4.807692307692308,5.242463958060288,5.9775840597758405,5.7579318448883665
